path|text
common_voice_hi_24386245.wav|हम खाते हैं।
common_voice_hi_24386246.wav|सिंगापुर में बढ़ रही है हिन्दी की लोकप्रियता
common_voice_hi_24386282.wav|तुम्हारी बंदूक कहाँ है?
common_voice_hi_24386283.wav|राजस्थान: भारत बंद का व्यापक असर, चप्पे-चप्पे पर सुरक्षाबलों का पहरा
common_voice_hi_24386284.wav|जानें- क्या है रेड कार्पेट की कहानी और कब से शुरू हुआ चलन?
common_voice_hi_24386285.wav|World Heart Day: पीरियड्स का दर्द न बन जाए हार्ट अटैक की वजह
common_voice_hi_24386286.wav|साउथम्पटन टेस्ट के बाद कुक ने कहा सीनियर खिलाड़ियों ने किया शानदार प्रदर्शन
common_voice_hi_24386303.wav|तुम्हें क्या लगता है? खिड़की किसने तोड़ी है?
common_voice_hi_24386304.wav|बेटे को पोलियो का मरीज बताने पर भड़कीं सलमान खान की बहन अर्पिता
common_voice_hi_24386305.wav|उनके पास उतना ही है।
common_voice_hi_24386306.wav|कुछ भी चलेगा।
common_voice_hi_24386307.wav|सुना है तुम फिर से शादी कर रहे हो।
common_voice_hi_24386308.wav|जॉर्ज क्लूनी की पत्नी अमाल को मिली धमकी, बढ़ाई गई सुरक्षा
common_voice_hi_24386309.wav|शाहरुख मुन्नाभाई और सर्किट संजू, कुछ ऐसी स्टार कास्ट चाहते थे हिरानी
common_voice_hi_24386310.wav|और एक बार।
common_voice_hi_24386322.wav|'जॉली' अक्षय के पास नहीं रहा स्कूटर, जानें कौन ले गया...
common_voice_hi_24386323.wav|तो ये हाल है 'सिर्फ महिलाओं के लिए'...
common_voice_hi_24386324.wav|टॉम डरा हुआ क्यों है?
common_voice_hi_24386325.wav|फूड पार्क प्रोजेक्ट पर राहुल गांधी ने लिखी गृहमंत्री राजनाथ सिंह को चिट्ठी
common_voice_hi_24386326.wav|मैं उनके बारे में बहुत कुछ सीखा।
common_voice_hi_24386372.wav|सुबह हो भी गयी?
common_voice_hi_24386373.wav|आखिर कांग्रेस की बैठकों को नजरअंदाज क्यों कर रहे राहुल गांधी?
common_voice_hi_24386374.wav|यह काम आसान नहीं है।
common_voice_hi_24386375.wav|ठंडे पड़े 'बेफिक्र' मसरत आलम के तेवर, अब कहा- नहीं लहराया पाकिस्तान का झंडा
common_voice_hi_24386376.wav|तुम राज़ रख सकते हो क्या?
common_voice_hi_24386430.wav|अपनी चाय पियो, टॉम।
common_voice_hi_24386433.wav|उनके रीति-रिवाज़ इस देश के से अलग हैं।
common_voice_hi_24386436.wav|कसाब को फांसी की सजा के अलावा जाने मई क्यों रहा खास...
common_voice_hi_24386437.wav|गढ़वाः क्या पांच साल पहले बनाया अपना किला बचा पाएगी भाजपा?
common_voice_hi_24386439.wav|मैंने गलत चीज़ की है।
common_voice_hi_24386467.wav|जब अखिलेश यादव ने समझा सर्जिकल स्ट्राइक का मतलब
common_voice_hi_24386468.wav|हम रूस से हैं।
common_voice_hi_24386471.wav|अगर मेरे पास समय और पैसे हों तो मैं यूरोप की यात्रा करना चाहूँगा।
common_voice_hi_24386473.wav|जेट एयरवेज के भविष्य पर फैसला आज, शेयर में ऐतिहासिक गिरावट
common_voice_hi_24386475.wav|आईसीएल ने उदीयमान खिलाड़ियों को नुकसान पहुंचाया:अटापट्टू
common_voice_hi_24386502.wav|देसी गर्ल बनने को तैयार जाह्नवी कपूर, प्रियंका चोपड़ा ने किया अप्रूव
common_voice_hi_24386503.wav|उसके झूठ-मूठ के रोने पर यकीन मत कर लेना।
common_voice_hi_24386504.wav|हम कोई समझौता कर सकतें हैं क्या?
common_voice_hi_24386505.wav|नोटबंदी के नफे-नुक्सान पर सहमी बीजेपी
common_voice_hi_24386506.wav|दिल्लीः मां को प्रेमी के साथ रंगे हाथों पकड़ा तो बेटी को मार डाला
common_voice_hi_24386562.wav|आपको खाना चाहिए।
common_voice_hi_24386563.wav|तुम परियों में विश्वास करती हो क्या?
common_voice_hi_24386564.wav|उसने ग़लती करने के लिए हमसे माफ़ी माँगी।
common_voice_hi_24386565.wav|Google के सबसे बड़े इवेंट की तारीख का ऐलान
common_voice_hi_24386567.wav|तुम हमेशा के लिए तो जापान नहीं जा रहे हो ना?
common_voice_hi_24386602.wav|अक्टूबर से लेकर अब तक गूगल ने हर सेकेंड बेचा एक होम स्मार्ट स्पीकर
common_voice_hi_24386603.wav|गर्मियाँ खतम हों चुकीं हैं।
common_voice_hi_24386604.wav|वही तो तुम ने मुझे बताया था।
common_voice_hi_24386605.wav|उन्होंने अपने ऊपर मुसीबत बुलाई।
common_voice_hi_24386606.wav|अगली बार अपनी बहन को भी साथ लाना।
common_voice_hi_24386648.wav|तुम अमीर हो या ग़रीब, इससे मुझे कोई फ़र्क नहीं पड़ता।
common_voice_hi_24386651.wav|विजेंदर बोले: स्वप्ना की पुरस्कार राशि बढ़ाए पश्चिम बंगाल सरकार
common_voice_hi_24386653.wav|वे ख़राब हैं।
common_voice_hi_24386655.wav|'पीके' के फर्स्ट लुक में दिखा आमिर खान का न्यूड अवतार
common_voice_hi_24386656.wav|मुझे अपनी कौपी दिखाईए।
common_voice_hi_24386712.wav|मैं उनके बारे में बहुत कुछ सीखी।
common_voice_hi_24386713.wav|सोफिया ने फिर किया सलमान पर वार, बोलीं- रुपयों से मिली जमानत
common_voice_hi_24386714.wav|उसके टोक्यो आते ही मैं तुम्हें तुरंत फ़ोन करूँगी।
common_voice_hi_24386715.wav|मछलियों को तैरना आता है।
common_voice_hi_24386716.wav|उन्हें अपनी टीचर से डाँट पड़ी।
common_voice_hi_24386787.wav|तानाशाह का टॉर्चर रूमः जिंदा इंसान के बदले बाहर आती है लाश
common_voice_hi_24386788.wav|वह असली सोना है।
common_voice_hi_24386789.wav|तापमान क्या है?
common_voice_hi_24386790.wav|पत्थर मत फेंको।
common_voice_hi_24386791.wav|लंदन: नेकेड बाइक राइड में सैकड़ों लोगों ने लिया हिस्सा
common_voice_hi_24386802.wav|आपने उसका बलात्कार किया!
common_voice_hi_24386803.wav|कुत्ते तैर सकते हैं।
common_voice_hi_24386804.wav|"""निगर"" एक अपमानजनक शब्द है।"
common_voice_hi_24386805.wav|अच्छी लड़कियों को बुरे लड़के ही क्यों पसंद आते हैं?
common_voice_hi_24386806.wav|जब प्रियंका की नजरें एक्स बॉयफ्रेंड हरमन बावेजा से मिलीं...जानें क्या हुआ
common_voice_hi_24386814.wav|तुम्हे किसलिए चाहिए?
common_voice_hi_24386815.wav|फिर क्या हुआ?
common_voice_hi_24386816.wav|वह तुम्हें समझता नहीं है।
common_voice_hi_24386817.wav|तुमने पूरा पढ़ लिया क्या?
common_voice_hi_24386826.wav|उसने लड़के की आँखों में देखा।
common_voice_hi_24386827.wav|आज दोपहर बारिश होने वाली है।
common_voice_hi_24386828.wav|उसने मुझसे वादा किया था कि वह आगे से ज़्यादा सावधान रहेगा।
common_voice_hi_24386829.wav|बस उसका नाम बताइए।
common_voice_hi_24386830.wav|यह मेरी पत्नी है।
common_voice_hi_24386848.wav|...जब अचानक एमसीडी अस्पताल जा पहुंचीं मेयर
common_voice_hi_24386849.wav|मां की बेटी
common_voice_hi_24386850.wav|वह औरत नंगी है।
common_voice_hi_24386851.wav|पुलवामा हमले के खिलाफ आज देशभर के व्यापारियों का भारत बंद
common_voice_hi_24386852.wav|राजस्थान विधानसभा चुनाव: फतेहपुर सीट से कांग्रेस के हाकम अली खां जीते
common_voice_hi_24386876.wav|एक्स गर्लफ्रेंड अनुष्का शर्मा की शादी के बाद उनके बारे में बोले रणवीर
common_voice_hi_24386877.wav|तेंदुलकर वापसी के लिये तैयार, लक्ष्मण पर रहेंगी निगाहें
common_voice_hi_24386878.wav|अभी भी बहुत गरम है।
common_voice_hi_24386880.wav|संघ के सह सरकार्यवाह कन्नन के महिला से संबंध, पद से हटाया
common_voice_hi_24386915.wav|भारत विरोधी 'खालिस्तान' के खिलाफ ब्रिटेन में कई जगह छापे
common_voice_hi_24386916.wav|हरियाणा स्वास्थ्य विभाग के ब्रांड दूत बने पहलवान योगेश्वर दत्त
common_voice_hi_24386918.wav|टॉम पागल था।
common_voice_hi_24386920.wav|यहाँ पर कल फिर मिलते हैं।
common_voice_hi_24427315.wav|मेरा गला सूख गया है।
common_voice_hi_24427316.wav|मैं बहुत कम पढ़ाई करता हूँ।
common_voice_hi_24427317.wav|इस कमरे में धूम्रपान करना मना है।
common_voice_hi_24427318.wav|वह बात मैं टॉम को नहीं बताने वाला.
common_voice_hi_24427319.wav|यूपी में यमुना उफान पर, बाढ़ की चपेट में गांव
common_voice_hi_24427322.wav|हो जाइए तैयार, फ्लिपकार्ट की दूसरी 'बिग बिलियन सेल' का लुत्फ उठाने के लिए
common_voice_hi_24427323.wav|उसने पैसेवाले से शादी की।
common_voice_hi_24427324.wav|क्या अविश्वास प्रस्ताव के मुद्दे पर मोदी सरकार के दांव में फंस गया विपक्ष?
common_voice_hi_24427325.wav|कोलकाता की पुणे पर आसान जीत
common_voice_hi_24427326.wav|सोचो कि तुम्हारे पास एक टाइम मशीन है।
common_voice_hi_24427331.wav|उसको अपना भविष्य असुरक्षित लगा।
common_voice_hi_24427332.wav|पुरानी मेज़ अभी भी इस्तेमाल में है।
common_voice_hi_24427333.wav|रूस बड़ा है।
common_voice_hi_24427334.wav|आईपीएल: यह तो है इंडियन पैसा लीग
common_voice_hi_24427335.wav|म्यूरियल भारतीय है।
common_voice_hi_24427336.wav|पहाड़ पर बर्फ़ बिछी हुई है।
common_voice_hi_24427337.wav|सुख, शांति और नौकरी में तरक्की के लिए करें बृहस्पति के ये उपाय
common_voice_hi_24427338.wav|तकरीबन दस एक अरब येन होंगे?
common_voice_hi_24427339.wav|करीना से नहीं की जानी चाहिए आलिया की तुलना: शाहिद कपूर
common_voice_hi_24427340.wav|खाना खाने के बाद दाँतों को ब्रश करो।
common_voice_hi_24427346.wav|करुण नायर बोले- द्रविड़ को दिल्ली की युवा ब्रिगेड पर पूरा भरोसा
common_voice_hi_24427347.wav|अमेरिका ने विकीलीक्स मामले की जांच शुरू की
common_voice_hi_24427348.wav|मुंबई: अपने पहले के बयान से पलटा आतंकी कसाब
common_voice_hi_24427349.wav|दमिश्क सीरिया में है।
common_voice_hi_24427350.wav|टॉम ने वह चिट्ठी जला दी।
common_voice_hi_24427371.wav|तुम यही चाहते थे ना?
common_voice_hi_24427372.wav|मनमोहन सिंह ने की राष्ट्रपति से मुलाकात
common_voice_hi_24427373.wav|मैरी तैर सकती है।
common_voice_hi_24427374.wav|मैंने ज़िन्दगी में पहली बार कोई अच्छा काम किया पर वह भी बेकार निकला।
common_voice_hi_24427375.wav|गिरिराज ने जनता के नाम लिखा 'खुला खत', नीतीश-लालू को बताया अवसरवादी
common_voice_hi_24427376.wav|मेरा स्टॉप छूट गया। अगला स्टॉप कितनी देर में आएगा?
common_voice_hi_24427377.wav|एशिया के विश्वविद्यालय: पड़ोसी से सीखें सबक
common_voice_hi_24427378.wav|बस एक मिनट रुकिए।
common_voice_hi_24427379.wav|पंजाब: फिर महंगा हुआ पेट्रोल-डीजल
common_voice_hi_24427380.wav|हम खा रहे थे।
common_voice_hi_24427412.wav|वह अपने कुत्ते को खिलाना भूल गई।
common_voice_hi_24427413.wav|दिल्ली के ट्रैफिक जाम से अमेरिकी विदेश मंत्री जॉन केरी भी नहीं बच पाए
common_voice_hi_24427414.wav|जेडे मर्डर केस: वीडियो कॉन्फ्रेंसिंग के जरिए हुई छोटा राजन की पेशी
common_voice_hi_24427415.wav|क्या वे आपके बच्चे हैं?
common_voice_hi_24427416.wav|यह तुम्हारा फ़ैसला नहीं है।
common_voice_hi_24427427.wav|वह क्लास में हमेशा देर से आता है।
common_voice_hi_24427428.wav|तुम्हे दोपहर में क्या करने का मन है?
common_voice_hi_24427429.wav|हमे पेट्रोल पम्प ढूँढना चाहिए क्योंकि गाड़ी में पेट्रोल खतम होने वाला है।
common_voice_hi_24427430.wav|अधनंगे बाहर जाना बहुत शर्मदार होता है।
common_voice_hi_24427431.wav|तुम मुझ से इतनी नफ़रत क्यों करते हो?
common_voice_hi_24427445.wav|जर्मन ट्रेन चालक फिर से हड़ताल कर रहे हैं।
common_voice_hi_24427448.wav|हम उसे नहीं जानते हैं।
common_voice_hi_24427449.wav|आपको वह सब किसने बताया?
common_voice_hi_24427450.wav|वह टेनिस बहुत अच्छा खेलती है।
common_voice_hi_24427451.wav|राष्ट्रपति कल बयान देने वालें हैं।
common_voice_hi_24427465.wav|तीन बजने वाले हैं।
common_voice_hi_24427467.wav|कैलाश मानसरोवर यात्रा रोके जाने से चीन पर भड़का विश्व हिंदू परिषद
common_voice_hi_24427468.wav|Instagram पर आ सकता है ये नया फीचर
common_voice_hi_24427470.wav|जल्दी से दरवाजा बंद कर दो।
common_voice_hi_24427471.wav|पवन हंस के अधिकारियों ने फर्जी अकाउंट में किया भुगतान, केस दर्ज
common_voice_hi_24427481.wav|हमले को यमन युद्ध समाप्त करने की चेतावनी समझे सऊदी अरब: ईरान
common_voice_hi_24427482.wav|फिर फूटा महंगाई बम, पेट्रोल हुआ महंगा
common_voice_hi_24427483.wav|मैं अभी आता हूँ।
common_voice_hi_24427484.wav|पुणे: अन्ना को अस्पताल से मिली छुट्टी
common_voice_hi_24427485.wav|मैंने उसे भागते हुए देखा।
common_voice_hi_24427531.wav|विजय माल्या का ट्विटर अकाउंट हैक, ब्लैकमेलिंग का आरोप
common_voice_hi_24427532.wav|भड़काउ भाषण: ओवैसी से दूसरे दिन भी हुई पूछताछ
common_voice_hi_24427533.wav|हावड़ा-मुंबई एक्सप्रेस का इंजन पटरी से उतरा
common_voice_hi_24427534.wav|केंद्र से वित्तीय मदद के मामले में हमेशा फायदे में रहा है जम्मू-कश्मीर
common_voice_hi_24427535.wav|स्वास्थ्य मंत्री सत्येंद्र जैन को तुरंत बर्खास्त करें सीएम केजरीवाल: विजेंद्र गुप्ता
common_voice_hi_24427673.wav|अंतिम बॉल पर छक्के के साथ प्लंकेट ने श्रीलंका के खिलाफ मैच टाई कराया
common_voice_hi_24427674.wav|कश्मीरः ईद पर सरकार का कल बड़ा इम्तिहान, घर-घर पहुंचा रहे जरूरी सामान
common_voice_hi_24427675.wav|क्या टॉम रो रहा था?
common_voice_hi_24427676.wav|मुख्य सचिव से मारपीट केस: केजरीवाल के करीबी ने खारिज किया पुलिस का दावा
common_voice_hi_24427677.wav|ऊर्जा मंत्री आरके सिंह कल जाएंगे कश्मीर, विकास कार्यों की करेंगे समीक्षा
common_voice_hi_24427693.wav|प्यार इतना मुश्किल क्यों होता है?
common_voice_hi_24427694.wav|तुम ताओवादी हो?
common_voice_hi_24427695.wav|ये है वीरू का 'रीयल हीरो', जिसने बचाई सैकड़ों ट्रेन यात्रियों की जान
common_voice_hi_24427696.wav|टॉम और मैं दोस्त हैं।
common_voice_hi_24427697.wav|शाहरुख का वादा, जल्द पहुंचेंगे पटना
common_voice_hi_24427714.wav|Tatoeba.org रखरखाव के लिये ऑफलाइन है।
common_voice_hi_24427718.wav|यूपी विधानसभा: राज्यपाल पर फेंके गए कागज, मेज बचाते नजर आए योगी
common_voice_hi_24427721.wav|बड़े मज़े करेंगे।
common_voice_hi_24427727.wav|नए पोप ने बताया, क्यों चुना फ्रांसिस नाम?
common_voice_hi_24427729.wav|यह महाशय बहुत जाने-माने पियानिस्ट हैं।
common_voice_hi_24427748.wav|यह रहा जापान का झंडा।
common_voice_hi_24427749.wav|यह बड़ी ख़बर है।
common_voice_hi_24427750.wav|मैं उनके झंडे को सलाम नहीं करता।
common_voice_hi_24427751.wav|राजकोट ईस्ट विधानसभा सीट: बीजेपी के अरविंद रैयानी जीते
common_voice_hi_24427752.wav|Karnataka Election: ऐसी सीट जहां दिग्गज नेताओं को धूल चटाती है जनता
common_voice_hi_24427782.wav|मैंने पुरानी गाड़ी खरीदी।
common_voice_hi_24427783.wav|मैं आपके जैसा हूँ।
common_voice_hi_24427786.wav|हेरोइन हो सकता है।
common_voice_hi_24427787.wav|आप चाय पीते हैं।
common_voice_hi_24427816.wav|बीजेपी नेता तेवतिया पर हमले का मास्टरमाइंड गिरफ्तार
common_voice_hi_24427817.wav|टीचर मेरा जवाब सुनकर निराश थीं।
common_voice_hi_24427818.wav|झंडे को नज़र में रखना।
common_voice_hi_24427820.wav|तैमूर के साथ पार्क में करीना, सोशल मीडिया पर वायरल है नई तस्वीर
common_voice_hi_24427821.wav|धुलने वाले कपड़ों के ढेर को देखकर आँही भरी।
common_voice_hi_24427847.wav|वे हसें।
common_voice_hi_24427848.wav|अरे! यह क्या है?
common_voice_hi_24427849.wav|मशहूर शास्त्रीय गायिका किशोरी अमोनकर का निधन
common_voice_hi_24427850.wav|वे तुम्हारी किताबें नहीं हैं?
common_voice_hi_24427851.wav|मौसम अक्सर बदलता है।
common_voice_hi_24427878.wav|तुम्हारी उम्र के लोगों को अक्सर इस तरह की दिक्कत होती है।
common_voice_hi_24427879.wav|वह आदमी नंगा है।
common_voice_hi_24427880.wav|शाह-उद्धव की मुलाकात पर राज ठाकरे ने कार्टून के जरिए कसा तंज
common_voice_hi_24427881.wav|दूधवाला है?
common_voice_hi_24427882.wav|मेरी मदद कौन करने वाला है?
common_voice_hi_24510935.wav|वो बड़ी फिल्में जो कभी रिलीज ही नहीं हुईं
common_voice_hi_24510936.wav|लो, आ गई ट्रेन।
common_voice_hi_24510937.wav|नीतीश को भरोसा, बिहार को मिलेगा विशेष दर्जा
common_voice_hi_24510938.wav|उसने बुरे वक्त के लिए पैसे बचाए।
common_voice_hi_24510939.wav|कथक: महिलाओं की शानदार कहानियों वाला शो
common_voice_hi_24510950.wav|टॉम को पढ़ना नहीं आता।
common_voice_hi_24510951.wav|रेप के आरोप पर सैनिक ने कहा- लड़की की मर्जी से हुआ सब
common_voice_hi_24510953.wav|स्पोर्ट्स रैली में हिस्सा लेने आया बाइकर रास्ता भटका, प्यास से मौत
common_voice_hi_24510954.wav|यह भी सेव है।
common_voice_hi_24510961.wav|वह तो कोई भी कर सकता है।
common_voice_hi_24510963.wav|टॉम इस वक़्त कहाँ है?
common_voice_hi_24510966.wav|सरफरोशों को गुमनामी के अंधेरों से सच की रोशन आजादी देने की कोशिश
common_voice_hi_24510968.wav|जोखिम भरा है यह खेल, बाल-बाल बची इस भारतीय क्रिकेटर की जान
common_voice_hi_24510969.wav|भारत के अगले प्रधान न्यायाधीश का पटना से रहा है खास नाता
common_voice_hi_24510970.wav|तुम टॉम से ज़्यादा होशियार हो।
common_voice_hi_24510971.wav|आपको कब पता चला?
common_voice_hi_24510972.wav|मैं अनीश्वरवादी हूँ।
common_voice_hi_24510973.wav|वह हमें ना सुन सकता है ना देख सकता है।
common_voice_hi_24510974.wav|मेरा पार्टी में आना ज़रूरी है क्या?
common_voice_hi_24510980.wav|आप लोग यहाँ क्या करने के लिए आए हैं?
common_voice_hi_24510981.wav|गुजरात के बाद राहुल गांधी पर अब कांग्रेस के 'पुर्नजन्म' की चुनौती
common_voice_hi_24510982.wav|बाफ्टा अवॉर्ड्स में भी छाई 'स्लमडॉग मिलेनियर'
common_voice_hi_24510983.wav|विज्ञापन में न नियम, न नैतिकता, क्रिकेटर खुश   धोनी का खतरनाक स्टंट
common_voice_hi_24510984.wav|टॉम ने मैरी को एक घड़ी दी।
common_voice_hi_24510990.wav|ईरान और उत्तर कोरिया की परमाणु क्षमताएं पूरी दुनिया को चिंतित करती हैं।
common_voice_hi_24510991.wav|अनुराग ठाकुर ने बनाया सदन में वीडियो! स्पीकर ने दी वॉर्निंग
common_voice_hi_24510992.wav|कौन-सा मोड़ लेगा अन्ना का आंदोलन?
common_voice_hi_24510993.wav|तंबाकू उत्पादों का विज्ञापन नहीं करेंगे संजय दत्त
common_voice_hi_24510994.wav|गठबंधन पर बोले शिवपाल यादव- कांग्रेस बात करेगी तो मैं बिल्कुल तैयार
common_voice_hi_24511000.wav|मैं तुम्हें थोड़ी देर में फ़ोन करूँगा।
common_voice_hi_24511001.wav|मेक्सिको सिटी ने समलैंगिक शादी को दी मंजूरी
common_voice_hi_24511002.wav|दिल्ली सहित पूरे उत्तर भारत में कड़ाके की ठंड
common_voice_hi_24511003.wav|पंजाब सरकार का युवाओं को तोहफा, बांटेगी स्मार्टफोन
common_voice_hi_24511004.wav|आपको कैसे पता था टॉम उसको नापसंद करेगा?
common_voice_hi_24758646.wav|एक्ट्रेस रिया चक्रवर्ती से छेड़खानी, ट्विटर पर बताई आपबीती
common_voice_hi_24758647.wav|एक दिन के लिए इतना काफ़ी है।
common_voice_hi_24758648.wav|मेरी याद आई क्या?
common_voice_hi_24758650.wav|आपको कितना याद है?
common_voice_hi_24758653.wav|मुझे लगता है मैरी को मैं अच्छा लगता हूँ।
common_voice_hi_24758671.wav|मैं तुम्हें मेरे साथ ले जा रहा हूँ।
common_voice_hi_24758672.wav|बॉब यहाँ आया था ना?
common_voice_hi_24758673.wav|मोटरसाइकिल गाड़ी से टकराई।
common_voice_hi_24758674.wav|विजय और पुजारा की शानदार बल्लेबाजी, 'विराट' बल्ला हुआ फेल
common_voice_hi_24758675.wav|हीदी क्लम दिखेंगी डेस्पेरेट हाउसवाइफ में
common_voice_hi_24758706.wav|गांव के खूबसूरत नजारों के बीच निरहुआ-आम्रपाली का रोमांस हुआ वायरल
common_voice_hi_24758707.wav|तुम कैसी हो?
common_voice_hi_24758708.wav|फिर चुनावी मोड में आए बीजेपी अध्यक्ष अमित शाह, इन नेताओं संग की बैठक
common_voice_hi_24758709.wav|फर्जी बैंक अकाउंट केस में पाक के पूर्व राष्ट्रपति आसिफ अली जरदारी गिरफ्तार
common_voice_hi_24758710.wav|तुम घर पे हो क्या?
common_voice_hi_24758731.wav|दुनिया और-भी-और तेज़ी से बदल रही है।
common_voice_hi_24758732.wav|मैंने उसे तबसे नहीं देखा है।
common_voice_hi_24758738.wav|नीतीश की ओर फेंकी गई चप्पल, सभा में टूटी कुर्सिंयां
common_voice_hi_24758743.wav|मैं कहाँ तक पहुँच गया हूँ?
common_voice_hi_24758745.wav|असम पब्लिक सर्विस कमीशन में वैकेंसी
common_voice_hi_24758752.wav|कोई तो मरने वाला है।
common_voice_hi_24758753.wav|मुझे आपकी मदद करके खुशी होगी।
common_voice_hi_24758754.wav|ज्वाला गुट्टा ने लॉन्च किया छेड़छाड़ से बचाने वाला ऐप
common_voice_hi_24758755.wav|टॉम को पार्टी करना पसंद है।
common_voice_hi_24759046.wav|भारतीय पुरुष तीरंदाजी टीम रियो ओलंपिक के लिए क्वालीफाई करने में असफल
common_voice_hi_24759048.wav|आपने मुझे गलत साबित किया।
common_voice_hi_24759050.wav|अफगानिस्तान: काबुल में भारतीय महिला का अपहरण
common_voice_hi_24759051.wav|तुम्हारे पास मंगलवार को समय है क्या?
common_voice_hi_24759052.wav|तुम्हारे पास बहुत से ऐसे दोस्त हैं जो तुम्हारा बहुत खयाल करते हैं।
common_voice_hi_24759072.wav|चीन का नापाक मंसूबा, तिब्बत सीमा पर बड़ी संख्या में फाइटर प्लेन किए तैनात
common_voice_hi_24759073.wav|खत्म होने मत देना।
common_voice_hi_24759074.wav|पहले के मुकाबले में अब काफ़ी बेहतर है।
common_voice_hi_24759075.wav|क्रिकेट रहे या जाए, श्रीनिवासन जाने को तैयार नहीं
common_voice_hi_24759076.wav|वित्त मंत्री रहे दबाव से बेअसर
common_voice_hi_24759092.wav|तुम ने कुछ ज़्यादा ही पी ली है।
common_voice_hi_24759093.wav|मैं टॉम का मज़ाक नहीं उड़ा रहा था।
common_voice_hi_24759094.wav|दक्षिणी अफ्रीकी स्कूलों में पाठ्यक्रम का हिस्सा होंगी भारतीय भाषाएं
common_voice_hi_24759096.wav|अंसारी जारी रखेंगे सुलह-समझौते की कोशिशें
common_voice_hi_24759098.wav|बच्चों को रेत में खोदना अच्छा लगता है।
common_voice_hi_24759127.wav|उसने उसे एक घड़ी दी।
common_voice_hi_24759129.wav|हम आप से बात करना चाहते हैं।
common_voice_hi_24759130.wav|इस डब्बे में पाँच सेव हैं।
common_voice_hi_24759131.wav|पीरियॉडिक टेबल के जनक दिमित्री इवानोविक मेंडलीव को गूगल की डूडल वाली श्रद्धांजलि
common_voice_hi_24759159.wav|नक्सल प्रभावित दंतेवाड़ा बन रहा है एशिया का सबसे बड़ा एजुकेशन हब
common_voice_hi_24759161.wav|कच्चा पतीता खाना पूरे शरीर के लिए है फायदेमंद
common_voice_hi_24759163.wav|मैं बहुत थक गया हूँ, और नहीं चल सकता।
common_voice_hi_24759165.wav|नाराज़ मत हो जाओ।
common_voice_hi_24759186.wav|नारायण साईं का हो सकता है नार्को और ब्रेन मैपिंग टेस्ट
common_voice_hi_24759187.wav|अब चीड़ के पेड़ से बनेगी मोदी के लिए जैकेट, नाम होगा 'नमोवस्त्र'
common_voice_hi_24759188.wav|टॉम कलात्मक लगता है।
common_voice_hi_24759189.wav|तुम कभी भारत गए हो क्या?
common_voice_hi_24759190.wav|नीतीश का मोदी से सवाल, बिहार आतंकवादियों के लिए स्वर्गभूमि तो गुजरात क्या है?
common_voice_hi_24759223.wav|हमे एक-दूसरे को समझने की कोशिश करनी चाहिए।
common_voice_hi_24759224.wav|सचिन तेंदुलकर महाराष्ट्र बाघ संरक्षण योजना के ब्रांड एम्बैसेडर बनेंगे
common_voice_hi_24759226.wav|मुझे आपके साथ वक़्त बिताना अच्छा लगता है।
common_voice_hi_24759227.wav|तेज हवाओं के साथ हुई बारिश से अंधेरे में डूबा भोपाल
common_voice_hi_24759229.wav|तुम इस चिट्ठी पर स्टैम्प लगादोगे क्या?
common_voice_hi_24759284.wav|ट्रेन आई है।
common_voice_hi_24759285.wav|साउथ मुंबई सीट से स्पाइडर मैन चुनावी मैदान में
common_voice_hi_24759286.wav|चाय-वाय कुछ लोगे?
common_voice_hi_24759287.wav|तुम्हें कितना याद है?
common_voice_hi_24759304.wav|मैं दोनो को जानता था।
common_voice_hi_24759305.wav|टॉम घर छोड़ के जा रहा है।
common_voice_hi_24759306.wav|अखबार में विज्ञापन देकर कोर्ट ने दिया दाऊद और शकील को नोटिस
common_voice_hi_24759307.wav|तो? क्या हो रहा है?
common_voice_hi_24759308.wav|उसने लाल ड्रेस पहनी थी।
common_voice_hi_24759321.wav|जानिए कसाब के टीचर अबू जुंदाल को कैसे मिली आतंक की ट्रेनिंग
common_voice_hi_24759322.wav|सोनिया गांधी ने दिया मनमोहन सिंह को फेयरवेल डिनर, नहीं पहुंचे राहुल गांधी
common_voice_hi_24759323.wav|पहला टेस्ट खेलने चंडीगढ़ पहुंची दक्षिण अफ्रीकी टीम
common_voice_hi_24759341.wav|अपने दफ़्तर को हमेशा साफ़-सुथरा रखना चाहिए।
common_voice_hi_24759342.wav|संघ का बैकग्राउंड-संगठन पर पकड़, ये बातें गईं जयराम ठाकुर के पक्ष में
common_voice_hi_24759343.wav|प्रदूषण हर साल बदतर होता जाता है।
common_voice_hi_24759344.wav|पिताजी हाल ही में जापान लौट आए हैं।
common_voice_hi_24759346.wav|माफ़ कीजिएगा, यहाँ कोई बैठा हुआ है क्या?
common_voice_hi_24759373.wav|प्याला सोने का बना है।
common_voice_hi_24759375.wav|तुम तो सच-मुच सुंदर लगते हो।
common_voice_hi_24759377.wav|डबल मुनाफा: दूसरे हफ्ते भी जारी है राजकुमार राव के न्यूटन की कमाई
common_voice_hi_24759379.wav|अहमदाबाद धमाकों के तार आफताब अंसारी से जुड़े
common_voice_hi_24759380.wav|मैं उससे मिलना चाहूँगा।
common_voice_hi_24759396.wav|जॉन ने एक बाघ पकड़ा और दो शेर मारे।
common_voice_hi_24759397.wav|आज कर्मचारियों को थोड़ा जल्दी घर जाने देते हैं।
